"Data Source","World Development Indicators",

"Last Updated Date","2022-09-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Azerbaijan","AZE","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.45345077489129","7.1596550823099","8.61684762362758","6.41111170411485","4.41252937188592","4.22519632783984","3.50251191549659","3.37958090134915","3.34765575635031","3.27205536939025","3.44034987451234","3.25475885195779","3.20364176300342","3.46971735767409","3.40817425702069","3.57966371128265","3.59359067612522","3.2197917752283","3.47467886470314","2.85003995085413","2.68490259313911","2.97391876434174","3.2391028675313","3.28561690260393","3.38119922010786","3.29245286882946","3.30401955668615","3.24334199859821","3.2928323542098","3.54239782750878","","",
"Burundi","BDI","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0312559811537465","0.0395333412519814","0.0316591004348026","0.0327696154606356","0.0322090455205355","0.0334054668714645","0.034652836334654","0.0343017871231091","0.0355666839757862","0.0366994025337267","0.0407595638789372","0.0306487763629281","0.0313240300131187","0.0231576592908634","0.0210328895431858","0.0203669950360834","0.0236597734120096","0.022894280468732","0.0221508372465522","0.0214345407789808","0.0345797183413964","0.0401857221368528","0.0400173399207324","0.0408792075654298","0.038601013442359","0.0393699475769928","0.0419526996291395","0.0489516469819249","0.0617428722207823","0.062442671221937","","",
"Belgium","BEL","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.9667747158004","11.390890046725","11.1825020572101","10.9187637432787","11.3586901344388","11.3023711303289","11.7607826291321","11.4553770192152","11.7034113861324","11.295253988713","11.4395805389587","11.5043206822099","10.7279884826909","11.1313145272907","10.9412242294738","10.5557823718867","10.3005720657855","9.84311587357925","9.98415218275303","9.23170127271377","9.79479224161996","8.74050515161928","8.5775258769088","8.65547751219134","8.04171121528318","8.43785199879601","8.31493180826759","8.15109567890864","8.19633858929077","8.09558395403513","","",
"Benin","BEN","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0662851720672678","0.0524323157062361","0.0525150488436843","0.0525194770291579","0.049000606382504","0.0507996542914193","0.159165852787667","0.197400553103614","0.187009052938244","0.20107735445826","0.2068178223365","0.245876342852233","0.298818442684047","0.324444104560947","0.341935363814366","0.36330732621319","0.422300744163302","0.473104595146657","0.462232870037997","0.494146662536176","0.525042565810885","0.4915002792427","0.456355652470422","0.467785082367023","0.504528170142496","0.520992816434272","0.619937006590663","0.614754528204892","0.64605811617413","0.618583745834187","","",
"Burkina Faso","BFA","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0567470352227713","0.0563530556505209","0.0559313593148839","0.0554830147125252","0.055008952197628","0.0564922476778713","0.060736156928347","0.0646942605502275","0.0692879261594924","0.078881855896853","0.0809789772544698","0.0812083195160587","0.0780926058374328","0.0821833949276589","0.0813471286902083","0.0789751956613961","0.0896655215417972","0.09893327936825","0.115727152665126","0.114258557673525","0.146745850591385","0.152966859863827","0.17741568695114","0.183332655711706","0.180825362380399","0.204300066197843","0.198430258344594","0.222474208149502","0.23643814977045","0.246046245966625","","",
"Bangladesh","BGD","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.111658248374604","0.102557667973101","0.109460956832488","0.113909623778262","0.120101810855011","0.143700700077684","0.143051512475652","0.157872086010643","0.156908687897926","0.160636276216274","0.169593941656331","0.198172463991475","0.20705312853519","0.212401956691445","0.222868797365654","0.235263640639653","0.25475239527118","0.266296791107454","0.288141386072925","0.306664813200526","0.342739985936919","0.364566594876646","0.38402516597477","0.396697027633026","0.413092687473676","0.461997426326957","0.470827564509111","0.496851846843868","0.517113004701256","0.556529455394022","","",
"Bulgaria","BGR","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.44317044319132","6.81504852608792","6.48231111252664","6.60150303701008","6.36222195035264","6.52861796128915","6.61259722490938","6.37506815391789","6.11375903408421","5.39788449696393","5.31445360024244","5.76715957839179","5.5632388404578","6.16437100396881","6.12554853369942","6.2658541744854","6.43992357382198","6.97119181064137","6.67862442701865","5.76403094864345","6.04954401644367","6.75527812444523","6.16215310962387","5.45896380820016","5.82092471406323","6.20786531681232","5.83488198114205","6.2012902397538","5.82203361005485","5.61085727989368","","",
"Bahrain","BHR","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.6564131414503","20.3035926569654","23.4571252690783","24.3746876235519","24.3272257501046","24.0199539469716","24.4530044361033","24.2382678883292","25.2404688307096","24.2718446601942","23.8937121018342","23.4965235466992","23.4241087593581","23.0381613314074","21.6064189080574","23.2692320187072","23.4656302813248","22.2024009483321","22.2133506442695","20.8594386965842","20.9289650705915","20.3575005948143","20.9009325618327","21.9386799693921","22.6634328263841","22.2910180053592","21.2513311799542","20.4273276797405","19.6312056949883","20.2661027913927","","",
"Bahamas, The","BHS","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.64946707411787","7.81588233265775","9.66063722615664","7.7103277811595","7.50410550699839","7.85212310701373","7.28924572152969","6.50744876689066","8.12112869924295","7.8894658627573","7.48209163045849","7.33598133620604","7.80089546269849","7.60084731699977","7.0556581674731","6.49534519250797","6.34379729039057","6.28358497973864","6.40130367691958","17.6487416369964","5.86021120344527","7.14716750581312","9.76398643580462","7.65329729868434","6.79932541228063","5.90593275827624","5.39792487319647","5.68436348567763","7.26075162346851","7.29166109736758","","",
"Bosnia and Herzegovina","BIH","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.3703190063588","4.90694204132451","3.77213828276298","3.28516722481821","0.802738048030663","0.880114096215535","1.11305356816019","2.27244136218004","2.88136746057802","2.81031470983367","3.72149960439073","3.66394586733001","3.87296989474","3.95249664770313","4.13634358240415","4.31037675887181","4.75643894559816","5.02020957040888","5.52971682812724","5.51132314650989","5.62410575709474","6.48426058291105","6.0915865877662","6.16778996134185","5.59718738347374","5.72118103578257","6.5972430825922","6.76705064163926","6.79918264844697","6.38291804321729","","",
"Belarus","BLR","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.79748655164197","9.43883932293838","8.61256383075563","7.46358304725536","6.33717465267032","5.65440019556926","5.77288268823215","5.84832140721861","5.68508839835889","5.48034664912956","5.30481652088609","5.2253355450026","5.25464983319608","5.37933561051115","5.75942035356173","5.87546545880183","6.15517612964817","6.02973380643947","6.3528646171564","6.03919199041966","6.50264283027936","6.18814293004508","6.34498139130488","6.35271219487384","6.29728586979012","5.79426692004421","5.82297945722189","5.92135145960453","6.24550731507705","6.12223776544422","","",
"Belize","BLZ","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.75949326593941","2.24970701490039","2.57302237500257","2.37824161922834","2.23126850093465","2.22263024130034","1.6849199663016","2.07604648538869","1.95441437059171","1.71563191744881","1.81957866645101","2.07787727194317","1.98180542834254","1.89289899514251","1.59122798541789","1.6561075088898","1.75054400889433","1.77239139550672","1.62960935004661","4.64000266370142","1.73662258658827","2.02885214419173","1.9822427054633","1.33060657824299","1.35836495098896","1.88404273217379","1.76439126099186","1.70314679181661","1.64460372941734","1.63955000933746","","",
"Bermuda","BMU","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.51642303628679","1.55031993354875","1.55706315266606","1.39480369983988","1.27497859857352","1.12563946948533","1.06565296374929","1.14898318138073","1.07079855759606","0.995510996278824","0.975259762397737","0.938201757432539","0.94935024306052","1.01955798833864","1.04641677459258","1.08856938164547","1.19525948597415","1.2638048103368","1.34856325103091","1.41631739268108","1.50966349593818","1.62636642537026","1.67860303190145","1.77758804549432","1.90631555037106","1.90989071569398","1.99513736070812","2.03254701906654","2.04612992900962","1.94039800503704","","",
"Brazil","BRA","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.32815917239375","1.35497989103147","1.34753554244111","1.37240200430623","1.39557303034609","1.48919988458948","1.59408624316997","1.68250466544735","1.71151495707345","1.7465315453855","1.79454998368073","1.8024103708722","1.76988077175168","1.70953902409161","1.78537185646421","1.78206176416498","1.78362500065135","1.85430585595376","1.94568192754234","1.80517978804146","2.03322568000604","2.11786937529118","2.2792723330614","2.42165696102668","2.52323213718715","2.37362850846258","2.16857469639112","2.19641817319378","2.07185467654344","2.05781083913756","","",
"Barbados","BRB","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.75575339263336","3.74171477442805","4.48856936361216","3.78975931238607","3.88836247088447","4.02323701378053","3.96933873063543","4.32540466770824","4.71533486303252","4.80671461056368","4.56703411648147","4.80744530154792","5.01055143410894","5.03041943940579","4.94037050709673","5.13896915563354","5.29777467739519","5.31035058745211","6.35836901184432","16.4350225556784","5.49390160002368","6.21936693368692","7.47273468815106","5.06517920610516","4.45887819161418","4.45103330889299","4.51367735901941","4.1225730011561","4.32598384571846","4.35508203232516","","",
"Brunei Darussalam","BRN","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.6007869693948","12.6968385623272","13.1075476107022","13.9518041493305","14.7520141508782","15.4823770160747","15.8558203663581","16.7648623870856","14.1632851301173","13.5800425487563","14.1671118901689","13.8514338145555","13.3226825468791","15.6243365485685","14.1889746229699","13.6670385282274","20.3099426377174","19.041675311389","20.8477189996577","20.5000231453837","18.4492352092044","18.6188518384047","18.295877389391","17.8282651890067","17.2776477109705","15.4248834586623","16.6034998134587","17.1739134657453","17.5773964049166","16.1321585500862","","",
"Bhutan","BTN","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.150715616587007","0.243155636441174","0.224498386417848","0.24409020071725","0.263204895611058","0.29927295376794","0.369364194943035","0.34438195221066","0.354372424155442","0.346089021017986","0.355321532146447","0.381019907461861","0.389594569434004","0.414118231497288","0.453969796379434","0.493260812966968","0.486763075441347","0.481294913235224","0.446687162540413","0.471747474820394","0.5835139882312","0.851006096628077","0.912224067457382","0.943349759853149","0.973502632043912","1.05785938840135","1.26237604573949","1.30103026653714","1.39184188717369","1.37597720898904","","",
"Botswana","BWA","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.18378620344494","2.05832524705558","2.42016925050292","2.32290527549657","2.14774685316733","2.1712895622231","1.94055521145406","1.99295778305194","2.33528172826078","2.39712841404494","2.45233315463147","2.310897523936","2.36413981968498","2.26016458627397","2.24861275807942","2.37899779153886","2.22777691978962","2.30343743856774","2.29166703198604","2.14487370442231","1.69593362687198","1.92517046909701","1.6719366595053","2.62781384620014","3.34670888808258","3.27719497059726","3.06955107906104","3.32414843012488","3.24302691214571","3.14710707065972","","",
"Central African Republic","CAF","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0534427841552833","0.0486363243167378","0.0506887588553262","0.0525253533314862","0.0510364058631899","0.0496483962637099","0.0513869177975567","0.0501115423979022","0.0661778140317107","0.0674532654266321","0.0659264409253765","0.0671679004066613","0.0657526349053386","0.0592602527764909","0.0580825252090339","0.0544772901034343","0.0558513393205138","0.0571700252395143","0.0397812689635292","0.0391919726053046","0.0387529310980048","0.0429996651946027","0.045081486584591","0.0269787502583308","0.0291207472186052","0.042286393644002","0.0462791238267391","0.0478674712480566","0.049288795729517","0.0505776483111769","","",
"Canada","CAN","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.1488898722761","14.7410139734683","15.0282342020433","14.7133858239168","15.0603453445185","15.2906028469905","15.5925903686356","15.9439854573411","16.0765119802165","16.258522748018","16.7576264276587","16.3315689530885","16.720301488588","17.2083016115187","16.7942699644123","17.0274852712361","16.5953499034722","17.3805701106315","16.5569229400011","15.5021450251107","15.7921412349155","15.9959443011623","15.7344739563127","15.8384602717471","15.8499054086669","15.6485856056048","15.420601713058","15.5445710376544","15.6505790424074","15.4306128276297","","",
"Central Europe and the Baltics","CEB","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.9308476097948","8.26572287164199","7.7085531901159","7.50868369040876","7.30901971843818","7.36973155033531","7.60019088138735","7.37785732382752","6.95003237874175","6.57733123929939","6.53789051590376","6.69793540204949","6.60229661282296","6.90153113663835","6.91270708579154","6.91820806303894","7.10326532912359","7.19547366155884","7.05577803646054","6.52401629349401","6.77083124206651","6.78806356036056","6.55205579982907","6.3110256191359","6.11935649050056","6.23584322316337","6.36520784286122","6.61260921724238","6.56885298527047","6.26542421596903","","",
"Switzerland","CHE","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.45221910622247","6.71619819946476","6.64692080302948","6.2623725095539","6.0896837839828","6.16985245900009","6.22326548215813","6.03054970682359","6.22362781664869","6.23321054015886","6.08414239482201","6.24493938605123","5.98098517476491","6.10982341501083","6.1275096881502","6.16502480788869","6.07701772119266","5.76603447086402","5.87891079111922","5.63932737800519","5.7777028569243","5.2057541375837","5.31708634897664","5.38115179883478","4.8591655248048","4.7196487770674","4.73765637657829","4.57888468817908","4.4019909898051","4.35904146198319","","",
"Channel Islands","CHI","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.29912471297665","2.17113348358367","2.20994185199833","2.31768755592533","2.5158216522454","2.70985109100538","3.07800578404588","3.46876860472925","3.47248743067711","3.58970614993892","3.2863283656024","3.12127161752893","3.13177158315614","3.16726261653741","3.43241319564612","3.45862904574178","3.4944496661305","3.90618357845886","4.06924588257538","3.87594953058916","4.08790466080325","4.43726628313084","4.50622907619949","4.72355507730667","4.31106093819938","4.57612411690957","4.74983007721478","4.71401998354799","4.624338350696","4.82111829925293","","",
"China","CHN","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.91454256354691","2.00053876501156","2.07574443977098","2.24484063677404","2.32219224976612","2.56347859285972","2.5218758983204","2.54790155071845","2.60583685941696","2.51741988529098","2.65041242787957","2.77476117466682","2.97567952092608","3.42743725260012","3.9541074584563","4.46770002977058","4.91027613220527","5.30636601507814","5.43507562169489","5.79831875382626","6.33541769065302","6.90134442946652","7.04618267539082","7.32414711459464","7.29423550644745","7.14644935672822","7.11538500511605","7.23098503140634","7.48733189390915","7.60593696057347","","",
"Cote d'Ivoire","CIV","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.227256089016629","0.225684260116398","0.216196336869171","0.223032002530509","0.224965523487493","0.237327971552193","0.276165392384995","0.32847181824154","0.320089147714214","0.426007728141952","0.394417143836457","0.385094024948753","0.396946561336622","0.301711176420728","0.3043878534769","0.320357184875508","0.30392033838519","0.295233740492253","0.330008280820614","0.300610998553844","0.309259105982687","0.291031488160015","0.373134534392749","0.393435075032161","0.406222759198612","0.422368806898875","0.402556791888044","0.432123221389145","0.406474439234115","0.421129515397207","","",
"Cameroon","CMR","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.246178168818122","0.574233855048545","0.548021964720346","0.44853538427239","0.349180536767577","0.34411805190359","0.340710332370087","0.338807136756224","0.342303589053131","0.316954106765759","0.335826918029355","0.323939302814819","0.313615600477021","0.310103009442367","0.296651275499645","0.283081513769181","0.279306978091627","0.327277495723952","0.331901940815369","0.355231324803016","0.344620171010348","0.325737695092465","0.320219437554158","0.341980232670429","0.363726896563521","0.363115439382855","0.379494758049147","0.373279082746811","0.380310155918353","0.364424921654471","","",
"Congo, Dem. Rep.","COD","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0918755890113675","0.0484568444457317","0.0396422373789495","0.0489490951308918","0.0549027769948818","0.0507501412044509","0.0530904252260068","0.0517943301454113","0.0508361566723972","0.0455143188809401","0.0346029355602056","0.0324189041113654","0.0330849152666863","0.0388911487887264","0.0365562728917486","0.0403388514230866","0.0402983159119665","0.0422556754822023","0.0422107185980393","0.0400329410254569","0.0410446398756194","0.0452399543059458","0.0410021618818719","0.0554942041650105","0.0696784315423369","0.0423636939508461","0.0307148978075269","0.0350128150547809","0.037112771461009","0.0369855862465028","","",
"Congo, Rep.","COG","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.35780781927578","1.31692366631549","1.25705587874431","1.05083050768005","0.782572193234549","0.975057727849569","1.1379075782132","1.14045247713602","1.31451855249825","1.30330380933323","1.39092286932999","1.31761722598068","0.833742146047235","0.948071794885839","1.00271530204135","1.18969572848977","1.27631981203611","1.07065748310036","1.08687878921567","1.16755925907943","1.26821065687554","1.22416235087426","1.16624622580385","1.15299158569357","1.09563825302075","1.1655460155751","1.10419683131647","1.05856316920362","1.23751917461056","1.34931601739946","","",
